,sentimentr_jockersrinker,sentimentr_jockers,sentimentr_huliu,sentimentr_nrc,sentimentr_senticnet,sentimentr_sentiword,sentimentr_loughran_mcdonald,sentimentr_socal_google
0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.3747665940288702,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,-0.2886751345948129,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.3981011178080262,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.3981011178080262,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.3981011178080262,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.3981011178080262,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.3981011178080262,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,-0.35417607528980877,0.03466876226407682,0.0,0.0
11,0.0,0.0,0.0,0.0,0.05336750799026417,0.0,0.0,0.0
12,0.0,0.0,0.0,0.4082482904638631,0.2878150447770234,0.10206207261596577,0.0,-0.32677910465161436
13,0.0,0.0,0.0,0.0,0.21177848096537097,-0.044194173824159216,0.0,0.0
14,-0.028867513459481284,-0.028867513459481284,0.0,-0.05773502691896257,0.2593457409199799,0.026461887337857853,0.0,0.0
15,-0.14433756729740646,-0.14433756729740646,-0.2886751345948129,-0.2886751345948129,-0.15998375959244532,0.07216878364870323,-0.2886751345948129,-0.03018848308115852
16,0.0,0.0,0.0,0.0,-0.23255106965997813,-0.13975424859373686,0.0,0.0
17,0.0,0.0,0.0,0.0,-0.3712207674441426,-0.19598237397554635,0.0,0.0
18,0.3392002626499841,0.3392002626499841,0.6784005252999682,0.0,0.00761316145058853,0.5512004268062242,0.6784005252999682,4.086959072267411
19,-0.25,-0.25,-0.3333333333333333,-0.3333333333333333,-0.11333333333333334,0.0,0.0,0.13630246399999998
20,0.0,0.0,0.0,0.0,0.013984685501341406,0.10630250803384515,0.0,1.1680958172733384
21,-0.3061862178478973,-0.3061862178478973,-0.4082482904638631,-0.4082482904638631,0.5854280485251796,0.33170173600188874,0.0,-1.099469887936734
22,0.0,0.0,0.0,0.0,-0.12413030787576956,-0.18042195912175807,0.0,0.0
23,0.0,0.0,0.0,0.0,0.18475208614068026,-0.2886751345948129,0.0,0.0
24,0.0,0.0,0.0,0.0,-0.76,-0.125,0.0,0.0
25,0.0,0.0,0.0,0.0,0.02800148805569685,0.048112522432468816,0.0,0.3101260382505491
26,0.2683281572999747,0.2683281572999747,0.0,0.4472135954999579,-0.5724334022399461,-0.05590169943749474,0.0,0.09028117795672827
27,0.17888543819998318,0.17888543819998318,0.0,0.4472135954999579,0.223159584154479,-0.05590169943749474,0.0,-0.23695200473843814
28,0.0,0.0,0.0,0.0,0.14140882060697116,-0.2826668855416534,-0.30151134457776363,0.3154014677939817
29,-0.3061862178478973,-0.3061862178478973,-0.4082482904638631,-0.4082482904638631,0.3470110468942836,-0.025515518153991442,0.0,-0.6126259129768606
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.23717082451262844,0.23717082451262844,0.31622776601683794,0.31622776601683794,-0.23685459674661163,0.0,0.0,0.3307958501481811
32,-0.07537783614444091,-0.07537783614444091,-0.30151134457776363,0.0,0.37357255593184907,0.10176007879499523,0.0,-0.9350537597795867
33,0.0,0.0,0.0,0.0,-0.4060405436368677,-0.04333595283009603,0.0,0.353949469442997
34,0.0,0.0,0.0,0.0,0.1270170592217177,0.0,0.0,0.0
35,0.2138089935299395,0.2138089935299395,0.0,0.5345224838248488,0.038485618835389104,-0.10022296571715915,0.0,0.16113166537672236
36,0.0,0.0,0.35355339059327373,-0.7071067811865475,0.14389622997146237,-0.452990281697632,0.0,0.8961534001790669
37,0.0,0.0,0.0,0.0,0.06931810730249348,0.2795084971874737,0.0,1.7807828778319752
38,0.0,0.0,0.0,0.0,-0.3562251160899991,-0.0769800358919501,0.0,0.7960077905769939
39,-0.6030226891555273,-0.30151134457776363,-0.6030226891555273,0.0,-0.15377078573465947,0.0,0.0,0.0
40,0.7765361120600467,0.7765361120600467,0.8804591605141793,0.0,0.9033510986875479,0.35097988889441134,-0.2886751345948129,-0.12902560480525227
41,0.1336306209562122,0.1336306209562122,0.0,0.0,0.4853464153129627,-0.15033444857573872,0.2672612419124244,0.5003379177947983
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.16583123951777,0.16583123951777,0.0,0.30151134457776363,-0.4022161336667367,0.037688918072220454,0.0,0.4058443915375073
44,-0.43301270189221935,-0.43301270189221935,-0.5773502691896258,-0.5773502691896258,-0.05629165124598851,-0.07216878364870323,0.0,0.03078484838146391
45,-0.08017837257372731,-0.08017837257372731,-0.2672612419124244,0.0,0.0554299815726368,-0.20935463949806576,-0.053452248382484864,0.29451300599975994
46,0.14230249470757705,0.14230249470757705,0.0,0.31622776601683794,-0.41742065114222604,0.15811388300841897,0.0,0.0
47,0.6708203932499369,0.6708203932499369,0.8944271909999159,0.4472135954999579,-0.21421531224447984,0.0,0.4472135954999579,-0.2945795551065987
48,0.0,0.0,0.0,0.0,-0.19389577465373356,-0.236227795630767,0.0,0.9250304058302522
49,0.15075567228888181,0.15075567228888181,0.30151134457776363,0.0,0.05336750799026414,0.05653337710833068,0.0,0.1626206203874526
50,-0.17320508075688773,-0.17320508075688773,-0.2886751345948129,0.2886751345948129,0.1437602170282168,0.018042195912175808,-0.2886751345948129,0.5477261044273808
